"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT10","WT11","WT13","WT14","WT16","WT21"
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-04-10","9.17",,,"0.00",,"69","79","59","  150","  130","18.1","25.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-04-11","8.50",,,"0.00",,"72","82","64","   60","   50","16.1","19.9",,,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-04-12","4.70",,,"0.00",,"73","82","62","  150","  130","16.1","19.9","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-04-13","5.59",,,"0.00",,"71","83","60","  130","   50","14.1","19.9","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-04-14","11.63",,,"0.00",,"73","81","63","  120","  120","23.9","29.1",,,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-04-15","11.41",,,"0.00",,"73","81","66","  150","  140","21.0","25.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-04-16","8.50",,,"0.17",,"73","81","69","  120","  130","23.9","30.0","    1",,"    1",,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-04-17","4.92",,,"0.27",,"71","79","66","  190","  190","18.1","23.0","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-04-18","7.16",,,"0.00",,"72","83","64","  140","  140","17.0","23.0","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-04-19","8.05",,,"0.20",,"73","84","65","  140","  130","18.1","23.0","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-04-20","7.61",,,"0.00",,"75","82","67","  170","  190","16.1","19.9","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-04-21","6.71",,,"0.00",,"75","83","67","  180","  190","16.1","19.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-04-22","6.93",,,"0.05",,"75","85","65","  330","  340","16.1","21.0","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-04-23","11.18",,,"0.00",,"68","69","54","  340","  340","19.9","25.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-04-24","8.28",,,"0.00",,"63","77","52","  320","  330","18.1","23.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-04-25","7.83",,,"0.00",,"67","79","56","  160","  150","18.1","23.0","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-04-26","12.75",,,"0.00",,"73","82","63","  140","  150","25.1","32.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-04-27","7.38",,,"0.01",,"73","82","66","  310","  310","16.1","21.9",,,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-04-28","14.76",,,"0.00",,"79","85","76","  150","  150","25.1","32.0","    1",,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-04-29","18.57",,,"0.00",,"80","85","77","  150","  140","28.0","38.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-04-30","16.33",,,"2.89",,"77","80","66","  150","  160","32.0","40.9","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-05-01","5.14",,,"0.00",,"71","81","58","  300","  310","16.1","21.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-05-02","5.59",,,"0.00",,"72","84","59","  210","  160","14.1","17.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-05-03","12.08",,,"3.66",,"69","74","60","  300","  300","35.1","40.9","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-05-04","13.65",,,"0.58",,"65","68","53","  120","  120","31.1","38.0","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-05-05","11.18",,,"0.00",,"63","74","54","  300","  330","23.9","32.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-05-06","4.92",,,"0.00",,"67","79","56","  240","  220","14.1","18.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-05-07","4.25",,,"0.00",,"70","81","58","  180","  180","13.0","15.0",,,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-05-08","4.03",,,"0.00",,"71","83","59","  190","  130","12.1","16.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-05-09","4.47",,,"0.00",,"72","83","60","  200","  210","15.0","19.0","    1",,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-05-10","5.14",,,"0.00",,"73","83","63","  180","  170","14.1","17.0","    1",,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-05-11","5.59",,,"0.00",,"76","85","67","  180","  180","14.1","21.0","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-05-12","7.61",,,"1.96",,"74","81","67","  340","  330","23.0","42.9","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-05-13","8.50",,,"0.00",,"70","80","64","   10","   20","15.0","19.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-05-14","4.25",,,"0.00",,"74","85","64","  320","  300","8.9","16.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-05-15","4.70",,,"0.00",,"76","85","67","  210","  190","13.0","19.0","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-05-16","9.62",,,"0.00",,"77","85","69","  180","  140","19.9","28.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-05-17","12.30",,,"0.00",,"78","85","73","  150","  150","23.9","30.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-05-18","10.74",,,"0.04",,"80","86","76","  130","  110","18.1","23.0","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-05-19","12.75",,,"0.00",,"80","89","74","  140","  130","19.9","28.0",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-05-20","10.51",,,"0.21",,"81","88","73","  340","  330","19.9","34.0","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-05-21","7.16",,,"0.46",,"76","82","70","  120","  120","25.9","32.0","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-05-22","7.38",,,"0.41",,"74","78","70","  170","  100","15.0","21.0","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-05-23","8.05",,,"0.00",,"77","83","72","  210","  220","18.1","23.9","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-05-24","10.96",,,"0.00",,"73","78","60","  280","  290","19.9","27.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-05-25","5.82",,,"0.00",,"70","83","57","  280","   20","15.0","21.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-05-26","9.84",,,"0.00",,"76","85","69","  170","  170","18.1","21.9",,,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-05-27","9.62",,,"0.00",,"81","89","76","  170","  170","18.1","25.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-05-28","6.26",,,"0.00",,"82","90","76","  160","  140","19.9","25.9","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-05-29","7.16",,,"0.78",,"78","85","68","  230","  350","21.9","32.0","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-05-30","7.38",,,"1.06",,"73","75","70","  120","  120","19.9","25.9","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-05-31","5.59",,,"0.77",,"75","83","70","  180","  190","14.1","21.9","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-06-01","5.82",,,"0.66",,"76","83","73","  160","  220","16.1","21.0","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-06-02","8.72",,,"0.04",,"77","84","72","  130","  110","21.9","27.1","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-06-03","7.61",,,"0.02",,"78","83","73","  180","  190","23.0","33.1","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-06-04","8.72",,,"0.11",,"78","87","73","  170","  200","17.0","23.9","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-06-05","6.26",,,"1.52",,"77","84","73","  150","  150","17.0","23.9","    1",,"    1",,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-06-06","4.70",,,"2.03",,"75","79","72","   60",,"12.1",,"    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-06-07","9.84",,,"0.00",,"78","86","74","  360","  340","16.1","28.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-06-08","6.93",,,"0.00",,"78","85","72","   30","   20","13.0","21.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-06-09","6.26",,,"0.00",,"77","85","65","   70","   50","15.0","19.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-06-10","7.83",,,"0.00",,"79","87","71","  100","  110","19.9","31.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-06-11","10.51",,,"0.13",,"80","88","75","  130","  130","23.0","28.0","    1",,"    1",,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-06-12","6.93",,,"0.95",,"77","83","74","  190","  190","15.0","18.1","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-06-13","5.82",,,"0.03",,"78","88","73","   80","   80","16.1","19.0",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-06-14","5.59",,,"0.03",,"81","89","75","  260","   90","12.1","15.0","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-06-15","4.92",,,"0.19",,"81","91","75","  240","  230","19.9","25.1",,,"    1",,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-06-16","5.59",,,"0.00",,"82","91","74","   60","   80","23.0","30.0","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-06-17","6.26",,,"0.00",,"79","86","70","   90","   80","15.0","19.0",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-06-18","4.47",,,"1.30",,"80","91","71","  260","  260","38.0","51.0","    1",,"    1",,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-06-19","7.83",,,"0.00",,"81","92","75","  100","   70","16.1","19.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-06-20","15.66",,,"1.62",,"79","82","73","   60","   50","31.1","40.9","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-06-21","18.79",,,"2.34",,"77","84","73","  140","   50","31.1","45.0","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-06-22","17.67",,,"0.20",,"82","88","78","  190","  190","29.1","38.9","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-06-23","12.30",,,"0.04",,"83","89","80","  190","  190","21.0","27.1","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-06-24","4.92",,,"3.47",,"81","90","73","  120","  110","19.9","25.9","    1",,"    1",,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-06-25","4.92",,,"0.36",,"79","88","73","   30","   30","13.0","19.9","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-06-26","7.61",,,"0.00",,"81","87","76","   80","   60","13.0","17.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-06-27","3.80",,,"0.00",,"81","86","75","   60","   70","12.1","15.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-06-28","8.05",,,"0.00",,"79","85","75","  160","  160","23.9","33.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-06-29","9.17",,,"0.44",,"78","86","73","  170","  170","23.9","32.0","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-06-30","9.17",,,"0.00",,"83","90","79","  160","  170","16.1","23.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-07-01","6.04",,,"0.00",,"84","91","77","  180","  170","14.1","19.0","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-07-02","4.92",,,"0.00",,"82","92","73","  290","  310","12.1","15.0","    1",,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-07-03","5.82",,,"0.00",,"84","93","76","  120","  120","13.0","17.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-07-04","5.14",,,"0.00",,"84","94","76","  170","  180","14.1","17.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-07-05","5.82",,,"0.00",,"85","93","78","  200","  200","17.0","21.0",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-07-06","2.91",,,"0.10",,"83","91","76","  120","  210","21.9","28.0","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-07-07","5.37",,,"0.00",,"82","92","75","  190","  190","18.1","23.0",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-07-08","4.47",,,"0.19",,"80","88","76","  340","  340","16.1","21.0","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-07-09","3.36",,,"0.17",,"81","91","71","  180","  190","31.1","40.9",,,"    1",,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-07-10","3.13",,,"0.27",,"79","91","72","  220","  220","31.1","38.9","    1",,"    1",,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-07-11","2.46",,,"0.05",,"79","88","73","   90","   60","18.1","23.0","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-07-12","3.80",,,"0.07",,"82","91","75","  110","  120","15.0","18.1",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-07-13","3.58",,,"0.59",,"82","91","76","   90","   70","21.9","23.9","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-07-14","4.47",,,"3.50",,"80","89","75","  210","  210","25.1","36.0",,,"    1",,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-07-15","3.13",,,"0.26",,"80","89","75","  190","  120","13.0","19.0","    1",,"    1",,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-07-16","3.80",,,"0.00",,"80","88","75","  200","  200","13.0","18.1",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-07-17","4.92",,,"0.03",,"81","88","77","  260","  250","16.1","19.9","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-07-18","3.80",,,"0.00",,"81","89","75","  210","  200","18.1","23.9","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-07-19","3.80",,,"0.00",,"84","95","77","  200","  170","15.0","19.0",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-07-20","4.25",,,"0.00",,"85","96","76","  180","  170","19.9","23.9","    1",,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-07-21","4.70",,,"0.00",,"84","95","77","  160","  150","14.1","19.0","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-07-22","3.80",,,"0.06",,"82","91","77","  190","  180","16.1","23.0","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-07-23","6.26",,,"0.18",,"79","85","75","  280","  270","18.1","23.9","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-07-24","6.04",,,"1.03",,"81","91","71","  280","  280","32.0","40.0","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-07-25","5.82",,,"0.00",,"82","90","76","   40","  350","14.1","23.0","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-07-26","4.70",,,"0.00",,"85","94","78","   70","  100","15.0","23.0","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-07-27","5.37",,,"0.00",,"85","96","76","  350","   10","10.1","13.0",,,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-07-28","6.49",,,"0.00",,"85","95","77","  270","  270","14.1","18.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-07-29","7.16",,,"0.00",,"82","86","78","  310","  310","18.1","27.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-07-30","7.16",,,"0.00",,"83","91","77","   30","   10","13.0","17.0","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-07-31","7.83",,,"0.00",,"82","88","72","  100","   80","18.1","23.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-08-01","7.38",,,"0.00",,"83","91","73","   50","   60","16.1","21.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-08-02","6.93",,,"0.01",,"82","89","73","   50","   60","16.1","19.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-08-03","6.49",,,"2.06",,"80","84","74","  250","  250","16.1","19.0","    1","    1","    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-08-04","5.59",,,"0.98",,"79","87","75","  200","  260","16.1","23.0","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-08-05","4.70",,,"0.50",,"79","87","75","  140","  120","18.1","23.9","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-08-06","5.37",,,"0.11",,"81","89","76","  250","  250","18.1","23.0","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-08-07","6.04",,,"0.24",,"83","91","77","  180","  150","15.0","19.0","    1",,"    1",,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-08-08","4.92",,,"0.43",,"83","92","77","  150","  150","16.1","21.9","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-08-09","4.47",,,"0.93",,"81","89","75","   20","   20","21.0","31.1","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-08-10","2.91",,,"1.58",,"80","89","74","  290","  290","17.0","21.9","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-08-11","4.03",,,"0.05",,"82","90","78","  190","  200","15.0","19.9","    1",,"    1",,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-08-12","5.82",,,"0.00",,"82","89","76","  240","  230","21.0","28.0","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-08-13","5.14",,,"0.00",,"82","94","75","  210","  200","16.1","21.9","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-08-14","6.49",,,"0.51",,"83","93","79","  230","  240","17.0","23.0","    1",,"    1",,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-08-15","3.80",,,"1.75",,"80","90","73","  180","  250","21.9","31.1","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-08-16","5.59",,,"0.26",,"82","93","77","  310","  290","15.0","21.0","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-08-17","4.92",,,"0.00",,"83","94","76","  200","  200","15.0","21.0","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-08-18","4.92",,,"0.00",,"85","95","77","  170","  350","8.9","13.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-08-19","5.37",,,"0.00",,"86","96","78","   30","   30","17.0","23.9",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-08-20","5.14",,,"0.00",,"84","95","77","   60","   30","12.1","17.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-08-21","4.03",,,"0.11",,"84","93","75","  350","  360","18.1","25.9","    1",,"    1",,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-08-22","3.36",,,"0.04",,"81","90","76","  140","  140","17.0","19.9","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-08-23","4.92",,,"0.00",,"83","93","78","  150","  160","13.0","16.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-08-24","7.83",,,"0.00",,"84","92","79","   60","   70","17.0","23.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-08-25","8.50",,,"0.00",,"85","91","81","  110","  100","15.0","21.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-08-26","7.38",,,"0.00",,"86","93","80","   70","   60","16.1","21.9",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-08-27","6.04",,,"0.75",,"82","88","74","  120","  120","28.0","35.1","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-08-28","9.17",,,"1.38",,"78","82","75","   60","  100","18.1","36.0","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-08-29","12.53",,,"3.13",,"77","80","73","  110","  110","23.0","29.1","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-08-30","15.66",,,"0.67",,"80","86","77","  190","  200","30.0","40.0","    1",,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-08-31","12.75",,,"0.28",,"82","88","75","  230","  210","23.9","35.1",,,"    1",,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-09-01","3.13",,,"0.00",,"80","88","74","  340","  320","10.1","14.1","    1",,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-09-02","4.03",,,"0.00",,"82","89","74","   30","  350","10.1","14.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-09-03","4.25",,,"0.00",,"81","90","73","   40","   10","13.0","16.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-09-04","4.03",,,"0.00",,"81","89","73","   60","   40","10.1","13.0","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-09-05","4.03",,,"0.00",,"82","90","74","   80","   90","14.1","19.0",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-09-06","8.50",,,"0.08",,"77","81","73","   30","   40","16.1","23.0","    1",,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-09-07","9.62",,,"0.00",,"76","81","70","   80","   80","17.0","23.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-09-08","8.50",,,"0.00",,"76","83","70","   50","   50","15.0","21.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-09-09","11.41",,,"0.00",,"78","85","71","   70","   70","19.9","27.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-09-10","11.86",,,"0.00",,"77","85","71","   40","   50","21.0","27.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-09-11","10.51",,,"0.00",,"75","84","66","  320","  320","18.1","23.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2017-09-12","6.93",,,"0.00",,"73","83","63","  290","  310","15.0","19.0",,,,,,,"    1",,,,,,
